frame,x0,y0,z0,sdf0,x1,y1,z1,sdf1,x2,y2,z2,sdf2,x3,y3,z3,sdf3,x4,y4,z4,sdf4,x5,y5,z5,sdf5,x6,y6,z6,sdf6,x7,y7,z7,sdf7,x8,y8,z8,sdf8,x9,y9,z9,sdf9,x10,y10,z10,sdf10,x11,y11,z11,sdf11,x12,y12,z12,sdf12,x13,y13,z13,sdf13,x14,y14,z14,sdf14,x15,y15,z15,sdf15,x16,y16,z16,sdf16,x17,y17,z17,sdf17,x18,y18,z18,sdf18,x19,y19,z19,sdf19,x20,y20,z20,sdf20,x21,y21,z21,sdf21,x22,y22,z22,sdf22,x23,y23,z23,sdf23,x24,y24,z24,sdf24
24,0.1400038,-48.66726,24.85757,55.06984,0.1400076,-23.67108,49.86642,55.15155,0.1400076,-48.67983,49.86231,69.91029,0.1400038,-23.67021,24.86306,34.55087,0.14,-48.66604,-0.135997,49.19916,0.1400076,1.328512,49.87176,49.37558,0.14,-23.66147,-0.1321297,24.19773,0.1399962,-48.66436,-25.13801,55.19327,0.1400038,1.33144,24.86484,24.37253,0.1400076,26.33492,49.85696,55.41375,0.1399962,-23.66361,-25.13337,34.73851,0.1399924,-48.66774,-50.13463,70.09489,0.1399924,-23.66939,-50.13334,55.3901,0.1400038,26.33219,24.86284,34.97751,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.332786,-0.1308068,0.1327637,0.1399962,1.331809,-25.12907,24.63668,0.1399924,1.334377,-50.13384,49.63768,0.14,26.3329,-0.1376468,24.80903,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32707,-25.14142,35.16965,0.1399924,26.32679,-50.14008,55.66268,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
25,0.1400038,-48.66843,24.86596,55.07465,0.1400076,-23.67196,49.86311,55.14897,0.1400076,-48.67127,49.86235,69.90427,0.1400038,-23.67274,24.85717,34.54848,0.14,-48.66703,-0.1373209,49.20016,0.1400076,1.332348,49.86252,49.36636,0.14,-23.67158,-0.1335224,24.20784,0.1399962,-48.66721,-25.13865,55.19611,0.1400038,1.332147,24.86412,24.37181,0.1400076,26.32811,49.85294,55.40708,0.1399962,-23.66543,-25.13903,34.74382,0.1399924,-48.66513,-50.13741,70.09502,0.1399924,-23.66598,-50.13785,55.39264,0.1400038,26.32607,24.85884,34.97033,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.336083,-0.1387333,0.1360299,0.1399962,1.329125,-25.13796,24.64554,0.1399924,1.337005,-50.13675,49.6406,0.14,26.33166,-0.1337975,24.80777,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32632,-25.1362,35.16544,0.1399924,26.3269,-50.13506,55.65825,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
26,0.1400038,-48.67282,24.85917,55.07553,0.1400076,-23.66898,49.86271,55.14729,0.1400076,-48.66392,49.86184,69.89873,0.1400038,-23.66797,24.86586,34.55129,0.14,-48.66541,-0.140415,49.19854,0.1400076,1.334844,49.86044,49.36429,0.14,-23.66265,-0.1429613,24.19897,0.1399962,-48.66233,-25.14392,55.19413,0.1400038,1.328537,24.86266,24.37032,0.1400076,26.33409,49.85937,55.41552,0.1399962,-23.66852,-25.13708,34.74459,0.1399924,-48.66273,-50.14547,70.09905,0.1399924,-23.66441,-50.14531,55.39863,0.1400038,26.32887,24.85659,34.97076,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.329964,-0.1433882,0.1341439,0.1399962,1.332345,-25.13742,24.64503,0.1399924,1.338871,-50.14177,49.64563,0.14,26.32614,-0.1342772,24.80226,0.14,51.33,-0.1385164,49.80309,0.1399962,26.33085,-25.13892,35.17057,0.1399924,26.32552,-50.13779,55.66007,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
27,0.1400038,-48.66198,24.85866,55.06561,0.1400076,-23.6676,49.86355,55.14743,0.1400076,-48.66426,49.864,69.9005,0.1400038,-23.66398,24.86475,34.54768,0.14,-48.66451,-0.135076,49.19762,0.1400076,1.333835,49.86266,49.36651,0.14,-23.66399,-0.1404902,24.20029,0.1399962,-48.66497,-25.14098,55.19515,0.1400038,1.33689,24.85787,24.36563,0.1400076,26.33145,49.86108,55.41585,0.1399962,-23.6669,-25.13684,34.74329,0.1399924,-48.66038,-50.14936,70.10017,0.1399924,-23.66504,-50.13864,55.39293,0.1400038,26.33411,24.85725,34.97495,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.329928,-0.1377653,0.1328794,0.1399962,1.33544,-25.13527,24.64292,0.1399924,1.336623,-50.13979,49.64363,0.14,26.32522,-0.1475005,24.80141,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32408,-25.14194,35.1679,0.1399924,26.33124,-50.13903,55.66375,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
28,0.1400038,-48.66578,24.86661,55.07256,0.1400076,-23.66577,49.85882,55.14238,0.1400076,-48.66073,49.87101,69.90297,0.1400038,-23.6706,24.86402,34.55182,0.14,-48.66763,-0.1344517,49.20075,0.1400076,1.336352,49.8641,49.36796,0.14,-23.6637,-0.1427452,24.20002,0.1399962,-48.66947,-25.13948,55.1985,0.1400038,1.334432,24.86479,24.37251,0.1400076,26.32754,49.85753,55.41092,0.1399962,-23.67029,-25.14202,34.74936,0.1399924,-48.67589,-50.13124,70.09821,0.1399924,-23.66977,-50.13914,55.39547,0.1400038,26.33532,24.85706,34.97569,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.326186,-0.1382905,0.1312292,0.1399962,1.33575,-25.14053,24.64818,0.1399924,1.332115,-50.13748,49.6413,0.14,26.33184,-0.1392573,24.80799,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32896,-25.1357,35.16697,0.1399924,26.32543,-50.14093,55.66283,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
29,0.1400038,-48.66649,24.86911,55.07432,0.1400076,-23.66646,49.86834,55.15122,0.1400076,-48.66226,49.86925,69.9028,0.1400038,-23.67094,24.86922,34.55576,0.14,-48.67116,-0.1307991,49.20427,0.1400076,1.338681,49.86406,49.36794,0.14,-23.66974,-0.133993,24.206,0.1399962,-48.6683,-25.13275,55.19442,0.1400038,1.33411,24.86681,24.37453,0.1400076,26.32726,49.85421,55.40783,0.1399962,-23.66889,-25.13585,34.74397,0.1399924,-48.67012,-50.1314,70.09428,0.1399924,-23.67261,-50.14244,55.39969,0.1400038,26.32419,24.85191,34.96414,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.328477,-0.1320972,0.1309818,0.1399962,1.336398,-25.13307,24.64073,0.1399924,1.330269,-50.13875,49.64256,0.14,26.33119,-0.1447771,24.80737,0.14,51.33,-0.1385164,49.80309,0.1399962,26.33536,-25.14522,35.17821,0.1399924,26.32812,-50.14692,55.66938,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
30,0.1400038,-48.66422,24.85629,55.06656,0.1400076,-23.66391,49.85962,55.14227,0.1400076,-48.66364,49.86071,69.89773,0.1400038,-23.66788,24.86521,34.55075,0.14,-48.66719,-0.1327138,49.20029,0.1400076,1.330208,49.85705,49.36088,0.14,-23.66425,-0.1350255,24.20053,0.1399962,-48.66801,-25.13676,55.19596,0.1400038,1.337702,24.86234,24.37011,0.1400076,26.32453,49.85983,55.41161,0.1399962,-23.66847,-25.1404,34.74693,0.1399924,-48.66354,-50.14416,70.0987,0.1399924,-23.66778,-50.14168,55.39687,0.1400038,26.33498,24.85403,34.97332,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.327168,-0.1385406,0.1317457,0.1399962,1.332876,-25.13992,24.64755,0.1399924,1.333169,-50.13814,49.64197,0.14,26.33249,-0.141822,24.80864,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32809,-25.14052,35.16975,0.1399924,26.328,-50.14871,55.67093,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
31,0.1400038,-48.66547,24.8641,55.07116,0.1400076,-23.66636,49.85827,55.14215,0.1400076,-48.65496,49.85989,69.89102,0.1400038,-23.66757,24.86169,34.54805,0.14,-48.66984,-0.1468532,49.20299,0.1400076,1.338475,49.85514,49.35902,0.14,-23.66815,-0.1409756,24.20446,0.1399962,-48.66209,-25.14288,55.19344,0.1400038,1.335395,24.85972,24.36746,0.1400076,26.33331,49.86006,55.41578,0.1399962,-23.66451,-25.14247,34.74562,0.1399924,-48.66219,-50.14124,70.09567,0.1399924,-23.66407,-50.1368,55.39085,0.1400038,26.32588,24.85818,34.96974,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.328294,-0.14353,0.1333881,0.1399962,1.329382,-25.13305,24.64063,0.1399924,1.337318,-50.13901,49.64286,0.14,26.33042,-0.140941,24.80657,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32478,-25.13757,35.16532,0.1399924,26.32454,-50.14004,55.66163,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
32,0.1400038,-48.66813,24.86523,55.07405,0.1400076,-23.66568,49.85834,55.14191,0.1400076,-48.66301,49.86645,69.90135,0.1400038,-23.66683,24.85451,34.54242,0.14,-48.67246,-0.1347064,49.20557,0.1400076,1.336509,49.85743,49.3613,0.14,-23.67302,-0.1403428,24.20932,0.1399962,-48.67355,-25.14023,55.20247,0.1400038,1.336545,24.85574,24.36349,0.1400076,26.33377,49.86233,55.41801,0.1399962,-23.67185,-25.14591,34.75323,0.1399924,-48.6758,-50.13506,70.10086,0.1399924,-23.66739,-50.13514,55.39083,0.1400038,26.33519,24.86313,34.97984,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.327147,-0.1473626,0.133729,0.1399962,1.332603,-25.14266,24.65028,0.1399924,1.329101,-50.13837,49.64217,0.14,26.33247,-0.1387598,24.80861,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32795,-25.13902,35.16859,0.1399924,26.32676,-50.13747,55.66034,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
33,0.1400038,-48.66367,24.86975,55.07209,0.1400076,-23.66749,49.86184,55.14585,0.1400076,-48.66177,49.87011,69.90307,0.1400038,-23.66875,24.86237,34.54935,0.14,-48.67111,-0.1417973,49.20425,0.1400076,1.33577,49.86659,49.37045,0.14,-23.67348,-0.1331034,24.20975,0.1399962,-48.66867,-25.13824,55.19722,0.1400038,1.332942,24.8607,24.36841,0.1400076,26.32576,49.85981,55.41214,0.1399962,-23.66872,-25.13874,34.74591,0.1399924,-48.66595,-50.14356,70.09997,0.1399924,-23.67002,-50.13454,55.39145,0.1400038,26.33204,24.85589,34.97253,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.32789,-0.1336697,0.1310357,0.1399962,1.335529,-25.13487,24.64252,0.1399924,1.333196,-50.13404,49.63787,0.14,26.33125,-0.1322543,24.80736,0.14,51.33,-0.1385164,49.80309,0.1399962,26.33515,-25.13599,35.17156,0.1399924,26.33227,-50.13829,55.66355,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
34,0.1400038,-48.66852,24.86005,55.07208,0.1400076,-23.66507,49.87064,55.15266,0.1400076,-48.66558,49.86187,69.89992,0.1400038,-23.66322,24.86687,34.54865,0.14,-48.66666,-0.1328468,49.19978,0.1400076,1.337786,49.8672,49.37107,0.14,-23.66227,-0.1330016,24.19853,0.1399962,-48.66294,-25.13325,55.18986,0.1400038,1.33273,24.86327,24.37098,0.1400076,26.32877,49.85416,55.40847,0.1399962,-23.66553,-25.13756,34.74284,0.1399924,-48.67099,-50.13397,70.09671,0.1399924,-23.67382,-50.14392,55.40155,0.1400038,26.32897,24.8601,34.97329,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.326248,-0.1349238,0.1305293,0.1399962,1.332892,-25.13004,24.63767,0.1399924,1.326403,-50.13107,49.63486,0.14,26.32774,-0.1363289,24.80387,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32706,-25.13829,35.16744,0.1399924,26.33418,-50.13829,55.66441,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
35,0.1400038,-48.66853,24.86744,55.0754,0.1400076,-23.663,49.87106,55.15212,0.1400076,-48.65854,49.8735,69.90319,0.1400038,-23.66952,24.86687,34.55309,0.14,-48.67427,-0.1373419,49.20739,0.1400076,1.338014,49.85606,49.35994,0.14,-23.67339,-0.1323859,24.20964,0.1399962,-48.66766,-25.13643,55.1955,0.1400038,1.334318,24.86127,24.36899,0.1400076,26.32943,49.85908,55.41315,0.1399962,-23.66664,-25.13845,34.74426,0.1399924,-48.66685,-50.14449,70.10126,0.1399924,-23.6688,-50.13506,55.39139,0.1400038,26.33455,24.85717,34.97521,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.326698,-0.144518,0.1328629,0.1399962,1.332604,-25.13433,24.64196,0.1399924,1.33232,-50.13517,49.63898,0.14,26.3326,-0.144055,24.80877,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32651,-25.1462,35.17263,0.1399924,26.32535,-50.13481,55.65733,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
36,0.1400038,-48.66436,24.87432,55.07475,0.1400076,-23.6633,49.86871,55.15014,0.1400076,-48.65829,49.87014,69.90063,0.1400038,-23.67022,24.86625,34.55314,0.14,-48.67251,-0.1368318,49.20563,0.1400076,1.33988,49.85847,49.36236,0.14,-23.67802,-0.1338738,24.21428,0.1399962,-48.66498,-25.13758,55.19363,0.1400038,1.332227,24.86356,24.37126,0.1400076,26.33455,49.86056,55.41679,0.1399962,-23.6666,-25.13848,34.74424,0.1399924,-48.659,-50.14588,70.09673,0.1399924,-23.67167,-50.14095,55.39793,0.1400038,26.33611,24.86642,34.98281,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.327208,-0.1385265,0.1317614,0.1399962,1.333693,-25.12921,24.63684,0.1399924,1.330634,-50.13218,49.63599,0.14,26.3298,-0.1383508,24.80594,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32628,-25.14058,35.16851,0.1399924,26.32598,-50.14132,55.66343,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
37,0.1400038,-48.67449,24.85787,55.07645,0.1400076,-23.67174,49.86362,55.14933,0.1400076,-48.67625,49.85845,69.90502,0.1400038,-23.67648,24.86288,34.55516,0.14,-48.68002,-0.1411826,49.21315,0.1400076,1.324353,49.85666,49.36045,0.14,-23.67822,-0.1375957,24.2145,0.1399962,-48.67353,-25.14359,55.20397,0.1400038,1.324639,24.85883,24.36644,0.1400076,26.3359,49.85608,55.4134,0.1399962,-23.6695,-25.14161,34.74851,0.1399924,-48.67221,-50.14623,70.10627,0.1399924,-23.66402,-50.15443,55.40665,0.1400038,26.3291,24.85563,34.97025,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.327147,-0.1456945,0.1333431,0.1399962,1.327999,-25.1345,24.64206,0.1399924,1.329996,-50.13616,49.63997,0.14,26.33161,-0.1398568,24.80775,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32408,-25.14131,35.16746,0.1399924,26.33431,-50.13936,55.66543,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
38,0.1400038,-48.67399,24.85951,55.07673,0.1400076,-23.66616,49.85817,55.14198,0.1400076,-48.66962,49.86342,69.90387,0.1400038,-23.67101,24.85627,34.54662,0.14,-48.66226,-0.1396923,49.19539,0.1400076,1.328945,49.85916,49.36298,0.14,-23.66449,-0.1434154,24.20081,0.1399962,-48.66428,-25.14489,55.1963,0.1400038,1.334423,24.85938,24.36711,0.1400076,26.33343,49.86459,55.41987,0.1399962,-23.6669,-25.13929,34.74503,0.1399924,-48.6612,-50.14727,70.09926,0.1399924,-23.66688,-50.14721,55.40144,0.1400038,26.32752,24.85856,34.97118,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.330375,-0.1459706,0.1349273,0.1399962,1.335308,-25.13247,24.64012,0.1399924,1.335784,-50.13391,49.63775,0.14,26.33047,-0.1419934,24.80663,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32941,-25.13678,35.16805,0.1399924,26.33159,-50.13467,55.66001,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
39,0.1400038,-48.66699,24.86382,55.0724,0.1400076,-23.66964,49.86984,55.15397,0.1400076,-48.67411,49.86438,69.90771,0.1400038,-23.67154,24.87395,34.55954,0.14,-48.66757,-0.1338844,49.20068,0.1400076,1.330099,49.86895,49.37278,0.14,-23.66249,-0.1398673,24.19879,0.1399962,-48.6708,-25.138,55.19902,0.1400038,1.330895,24.86576,24.37344,0.1400076,26.32819,49.85907,55.41258,0.1399962,-23.66949,-25.13428,34.74328,0.1399924,-48.67046,-50.136,70.09777,0.1399924,-23.67214,-50.13814,55.39562,0.1400038,26.33357,24.85383,34.97218,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.326408,-0.1329643,0.1301885,0.1399962,1.330827,-25.13578,24.64338,0.1399924,1.333657,-50.13604,49.63987,0.14,26.33028,-0.1430716,24.80645,0.14,51.33,-0.1385164,49.80309,0.1399962,26.3267,-25.14379,35.17107,0.1399924,26.33348,-50.13999,55.66562,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
40,0.1400038,-48.66868,24.86464,55.07428,0.1400076,-23.66199,49.86879,55.14964,0.1400076,-48.66064,49.86987,69.9021,0.1400038,-23.66856,24.86452,34.55075,0.14,-48.67268,-0.1302942,49.20578,0.1400076,1.339799,49.86128,49.36517,0.14,-23.67125,-0.1326515,24.20751,0.1399962,-48.66544,-25.13301,55.19197,0.1400038,1.332913,24.86239,24.3701,0.1400076,26.33443,49.86854,55.42385,0.1399962,-23.66978,-25.13708,34.74548,0.1399924,-48.66184,-50.13703,70.09244,0.1399924,-23.66919,-50.13661,55.39294,0.1400038,26.32966,24.86465,34.97697,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.32742,-0.1333162,0.1307393,0.1399962,1.336018,-25.12811,24.63577,0.1399924,1.332941,-50.13359,49.63741,0.14,26.32643,-0.1378406,24.80256,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32532,-25.13332,35.1627,0.1399924,26.33052,-50.13741,55.66198,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
41,0.1400038,-48.65816,24.85539,55.06073,0.1400076,-23.66739,49.86071,55.14479,0.1400076,-48.66573,49.85109,69.89239,0.1400038,-23.66262,24.86106,34.54411,0.14,-48.66326,-0.1450716,49.19641,0.1400076,1.336678,49.86558,49.36945,0.14,-23.65855,-0.1411357,24.19485,0.1399962,-48.66055,-25.14818,55.19447,0.1400038,1.337953,24.85839,24.36616,0.1400076,26.32909,49.86093,55.41465,0.1399962,-23.66607,-25.14369,34.74759,0.1399924,-48.66245,-50.1413,70.09589,0.1399924,-23.66487,-50.14281,55.3966,0.1400038,26.32526,24.86701,34.97549,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.333045,-0.1374166,0.1342869,0.1399962,1.338403,-25.14069,24.64838,0.1399924,1.340005,-50.14236,49.64622,0.14,26.33569,-0.1388237,24.81183,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32826,-25.13441,35.16557,0.1399924,26.32964,-50.14023,55.6641,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
42,0.1400038,-48.6584,24.86602,55.0657,0.1400076,-23.66569,49.86537,55.14822,0.1400076,-48.66647,49.8676,69.9046,0.1400038,-23.66407,24.86174,34.54561,0.14,-48.65554,-0.1384098,49.18867,0.1400076,1.33681,49.86219,49.36606,0.14,-23.66052,-0.1350288,24.1968,0.1399962,-48.66832,-25.13301,55.19455,0.1400038,1.340838,24.8565,24.36431,0.1400076,26.32512,49.85991,55.41195,0.1399962,-23.6713,-25.13718,34.74662,0.1399924,-48.6673,-50.1322,70.09285,0.1399924,-23.66713,-50.13423,55.3899,0.1400038,26.32551,24.85787,34.96926,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.332666,-0.1392556,0.1345068,0.1399962,1.33291,-25.14117,24.64879,0.1399924,1.336736,-50.14125,49.6451,0.14,26.33401,-0.1371965,24.81014,0.14,51.33,-0.1385164,49.80309,0.1399962,26.3254,-25.14225,35.16906,0.1399924,26.32442,-50.1377,55.65948,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
43,0.1400038,-48.67265,24.8652,55.07808,0.1400076,-23.66989,49.8558,55.14151,0.1400076,-48.66544,49.86251,69.90027,0.1400038,-23.67088,24.85489,34.54555,0.14,-48.67513,-0.138615,49.20826,0.1400076,1.333183,49.85911,49.36295,0.14,-23.66939,-0.1379876,24.20568,0.1399962,-48.66491,-25.14437,55.19663,0.1400038,1.330783,24.85717,24.36485,0.1400076,26.32616,49.86049,55.41293,0.1399962,-23.66401,-25.14163,34.74468,0.1399924,-48.66146,-50.14165,70.09545,0.1399924,-23.66504,-50.13527,55.38991,0.1400038,26.32713,24.86658,34.97652,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.327511,-0.1448659,0.1333239,0.1399962,1.339572,-25.13412,24.64182,0.1399924,1.335327,-50.13705,49.64089,0.14,26.33029,-0.135547,24.80641,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32534,-25.14126,35.16832,0.1399924,26.3346,-50.13962,55.66579,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
44,0.1400038,-48.6548,24.86841,55.06356,0.1400076,-23.6668,49.8698,55.15267,0.1400076,-48.65892,49.86874,69.90009,0.1400038,-23.66383,24.86497,34.54774,0.14,-48.66455,-0.1350211,49.19767,0.1400076,1.337698,49.86549,49.36936,0.14,-23.6636,-0.1384832,24.19989,0.1399962,-48.66832,-25.1384,55.19698,0.1400038,1.337895,24.86312,24.37089,0.1400076,26.32509,49.85547,55.40797,0.1399962,-23.66805,-25.13615,34.7436,0.1399924,-48.66017,-50.14314,70.0956,0.1399924,-23.66297,-50.13929,55.39259,0.1400038,26.32485,24.86015,34.97038,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.327391,-0.142398,0.1327072,0.1399962,1.33682,-25.13113,24.63881,0.1399924,1.332063,-50.13253,49.63635,0.14,26.3326,-0.1385124,24.80874,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32744,-25.14424,35.17191,0.1399924,26.32484,-50.13234,55.6549,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
45,0.1400038,-48.67002,24.86684,55.07646,0.1400076,-23.66839,49.86403,55.14821,0.1400076,-48.67608,49.86444,69.90915,0.1400038,-23.66969,24.86503,34.55191,0.14,-48.66655,-0.137536,49.19968,0.1400076,1.328663,49.8655,49.36932,0.14,-23.66615,-0.1394563,24.20244,0.1399962,-48.66317,-25.14319,55.19455,0.1400038,1.326042,24.86984,24.37746,0.1400076,26.32526,49.85809,55.41038,0.1399962,-23.65931,-25.1359,34.7373,0.1399924,-48.65612,-50.14219,70.09208,0.1399924,-23.65946,-50.1389,55.39071,0.1400038,26.33222,24.85506,34.97208,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.328564,-0.1348568,0.1316068,0.1399962,1.334768,-25.13185,24.6395,0.1399924,1.343731,-50.12807,49.63196,0.14,26.33287,-0.1394079,24.80902,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32642,-25.13489,35.16459,0.1399924,26.32724,-50.13964,55.66249,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
46,0.1400038,-48.66986,24.86221,55.07425,0.1400076,-23.66824,49.86327,55.14746,0.1400076,-48.66273,49.86549,69.90047,0.1400038,-23.66873,24.86023,34.54782,0.14,-48.67131,-0.1379007,49.20444,0.1400076,1.334435,49.86061,49.36447,0.14,-23.66542,-0.135607,24.20169,0.1399962,-48.66073,-25.13495,55.18865,0.1400038,1.336455,24.86229,24.37004,0.1400076,26.3338,49.86602,55.42132,0.1399962,-23.66259,-25.13903,34.74183,0.1399924,-48.65714,-50.13842,70.09012,0.1399924,-23.6641,-50.13745,55.39146,0.1400038,26.32985,24.86704,34.97878,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.329238,-0.1431873,0.1337556,0.1399962,1.341779,-25.13594,24.64367,0.1399924,1.340812,-50.13275,49.63662,0.14,26.33212,-0.1358322,24.80825,0.14,51.33,-0.1385164,49.80309,0.1399962,26.3291,-25.13929,35.16959,0.1399924,26.32901,-50.13836,55.66214,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
47,0.1400038,-48.65845,24.85696,55.0617,0.1400076,-23.66585,49.8656,55.14849,0.1400076,-48.66544,49.86206,69.89996,0.1400038,-23.6637,24.86399,34.54694,0.14,-48.66474,-0.1359895,49.19786,0.1400076,1.33703,49.86172,49.36559,0.14,-23.66454,-0.133106,24.2008,0.1399962,-48.66248,-25.14044,55.19268,0.1400038,1.337781,24.86876,24.37653,0.1400076,26.3285,49.85862,55.41233,0.1399962,-23.66628,-25.13807,34.74372,0.1399924,-48.66582,-50.13655,70.0949,0.1399924,-23.66892,-50.13818,55.39424,0.1400038,26.32527,24.85826,34.96936,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.335653,-0.1371198,0.1354726,0.1399962,1.337664,-25.13598,24.64367,0.1399924,1.335105,-50.13709,49.64093,0.14,26.33586,-0.1429968,24.81202,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32964,-25.14491,35.17394,0.1399924,26.32741,-50.14277,55.66537,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
48,0.1400038,-48.66182,24.87437,55.0725,0.1400076,-23.65955,49.86732,55.14724,0.1400076,-48.65211,49.87464,69.89946,0.1400038,-23.66474,24.86694,34.54977,0.14,-48.66035,-0.1306015,49.19345,0.1400076,1.345703,49.86531,49.36923,0.14,-23.66272,-0.134518,24.19899,0.1399962,-48.67302,-25.13504,55.19966,0.1400038,1.340371,24.85968,24.36749,0.1400076,26.32609,49.85938,55.41191,0.1399962,-23.67228,-25.13829,34.74809,0.1399924,-48.6692,-50.13627,70.09708,0.1399924,-23.66901,-50.13462,55.39108,0.1400038,26.33607,24.85841,34.97717,0.1400076,51.33,49.8615,70.32762,0.1400038,51.33,24.86149,55.61128,0.14,1.335704,-0.1349006,0.135022,0.1399962,1.331426,-25.13669,24.64429,0.1399924,1.327625,-50.13746,49.64125,0.14,26.33587,-0.1359406,24.812,0.14,51.33,-0.1385164,49.80309,0.1399962,26.32735,-25.14068,35.16933,0.1399924,26.32449,-50.13835,55.6601,0.1399962,51.33,-25.13853,55.73457,0.1399924,51.33,-50.13853,70.52292
