frame,x0,y0,z0,sdf0,x1,y1,z1,sdf1,x2,y2,z2,sdf2,x3,y3,z3,sdf3,x4,y4,z4,sdf4,x5,y5,z5,sdf5,x6,y6,z6,sdf6,x7,y7,z7,sdf7,x8,y8,z8,sdf8,x9,y9,z9,sdf9,x10,y10,z10,sdf10,x11,y11,z11,sdf11,x12,y12,z12,sdf12,x13,y13,z13,sdf13,x14,y14,z14,sdf14,x15,y15,z15,sdf15,x16,y16,z16,sdf16,x17,y17,z17,sdf17,x18,y18,z18,sdf18,x19,y19,z19,sdf19,x20,y20,z20,sdf20,x21,y21,z21,sdf21,x22,y22,z22,sdf22,x23,y23,z23,sdf23,x24,y24,z24,sdf24
24,45.92723,-36.49049,24.25,62.88127,33.47779,-14.94025,49.43954,60.7879,47.53313,-35.74225,49.19078,76.573,31.71045,-15.86673,24.51605,42.29763,40.85091,-39.65988,-0.09251876,56.47653,17.74567,4.489308,49.82747,52.18999,27.09797,-18.78564,0.0535727,32.29391,53.87485,-30.23368,-19.2357,63.89386,16.8264,4.212011,24.82902,29.13267,6.968956,27.27707,49.85976,56.16495,34.92995,-14.23269,-23.24637,43.39489,67.47891,-17.69886,-36.28915,77.54729,46.37614,-6.296841,-44.15261,63.25766,7.791148,27.52727,24.87128,36.47623,0.1400076,51.33,49.8615,70.3304,0.1400038,51.33,24.86149,55.61479,15.56004,3.707358,-0.1382703,14.33632,19.12418,5.050845,-24.95532,30.62208,27.08806,9.05501,-48.30775,55.00045,7.66502,27.42118,-0.1368045,26.728,0.14,51.33,-0.1385164,49.80701,8.109351,27.62907,-25.13253,36.78477,11.20292,28.91959,-49.92035,57.59152,0.1399962,51.33,-25.13853,55.73808,0.1399924,51.33,-50.13853,70.52569
25,-27.72791,-44.54132,24.87534,58.72399,-26.77024,-18.75856,48.85344,58.9688,-39.33639,-40.43697,46.62896,73.67574,-20.0588,-20.67027,24.8426,38.5098,-30.3183,-43.84896,-0.1255827,54.09326,-18.76683,4.91906,49.13846,52.52149,-22.56998,-20.07956,-0.1650495,30.96822,-30.91893,-43.73363,-25.11437,59.82001,-15.02827,3.819831,24.63602,28.89734,-7.348104,27.4752,49.73449,56.40976,-22.50692,-20.1569,-25.15903,39.79306,-35.6048,-42.02176,-49.70774,74.64793,-28.55631,-18.00791,-49.36033,59.98746,-4.871747,26.83252,24.869,35.77714,0.1400076,51.33,49.8615,70.32833,0.1400038,51.33,24.86149,55.61218,-14.01574,3.44117,-0.3417596,14.48186,-14.33308,3.466988,-25.16802,28.95126,-18.15372,4.723792,-49.83821,52.9367,-5.344599,26.89063,-0.1982383,26.0737,0.14,51.33,-0.1385164,49.8041,-6.565462,27.24529,-25.17034,36.57493,-8.843657,27.99647,-50.05177,57.16049,0.1399962,51.33,-25.13853,55.73548,0.1399924,51.33,-50.13853,70.52363
26,-49.83307,-35.11944,25.13848,66.34898,-39.71724,-11.67563,49.24124,64.31418,-58.84248,-27.67183,47.2415,80.57482,-34.66815,-15.06248,24.98722,45.51938,-56.37148,-30.32866,1.397178,64.42988,-24.26866,7.977605,49.64734,55.40137,-39.77937,-11.64161,0.6727629,41.6991,-63.42954,-24.6337,-21.90454,71.75758,-21.22277,6.009443,24.90051,32.89552,-9.590007,28.29539,49.84614,57.19901,-43.89072,-8.93304,-23.83987,50.83398,-75.92372,-9.951255,-37.86784,85.46539,-53.86442,-0.03803623,-44.99297,70.05049,-9.087717,28.09945,24.84751,37.4663,0.1400076,51.33,49.8615,70.32631,0.1400038,51.33,24.86149,55.60963,-23.81833,7.588247,0.08906464,24.65509,-26.64237,9.138198,-24.76233,37.10073,-33.59918,14.23379,-48.22297,60.00021,-10.22193,28.57266,-0.1579074,29.04435,0.14,51.33,-0.1385164,49.80125,-11.3903,29.14578,-25.12349,39.0256,-14.54689,31.10223,-49.87576,59.6443,0.1399962,51.33,-25.13853,55.73293,0.1399924,51.33,-50.13853,70.52161
27,-25.75702,-45.05307,25.15232,58.05195,-14.86966,-22.13064,49.79236,56.43671,-20.61242,-46.52629,49.57787,71.27284,-16.94957,-21.6041,24.88124,37.24054,-31.13157,-43.11362,0.6967669,53.61776,-8.350118,2.004083,49.78338,50.01605,-19.28515,-21.10765,0.01124863,28.96953,-41.07576,-38.33533,-21.74227,60.51887,-9.990664,2.404275,24.85176,26.38257,-2.016567,26.41737,49.76692,55.41092,-26.13119,-18.33148,-23.87491,39.9532,-48.03577,-35.56166,-45.67376,75.31904,-32.15553,-16.11193,-48.0197,59.86944,-3.205794,26.55696,24.79222,35.24429,0.1400076,51.33,49.8615,70.32556,0.1400038,51.33,24.86149,55.60869,-10.45005,2.450737,-0.1490192,10.2125,-13.65854,3.308243,-24.88273,28.05661,-18.44786,4.753706,-49.38272,52.4058,-4.169261,26.65265,-0.1630148,25.48746,0.14,51.33,-0.1385164,49.8002,-4.926173,26.85141,-25.15055,35.90376,-6.981997,27.37099,-50.06422,56.52086,0.1399962,51.33,-25.13853,55.73199,0.1399924,51.33,-50.13853,70.52087
28,-44.08884,-38.10122,22.52253,62.51273,-19.81589,-19.96895,39.99675,48.77576,-21.05782,-43.69904,30.85841,57.73026,-37.25817,-13.66086,22.84949,45.50191,-37.22176,-39.86038,-1.831162,54.73522,-18.47448,4.205984,46.14714,49.25986,-31.99618,-15.4118,-2.382524,35.43399,-16.44278,-43.47639,-15.56661,49.39125,-27.20633,9.262642,23.22879,36.11013,-12.11631,29.54868,49.04414,57.48478,-18.58643,-19.69712,-23.02815,35.56143,8.616818,-41.41285,-18.59312,46.65574,4.222365,-21.52287,-34.43964,40.89677,-14.77483,31.3043,24.24787,40.95922,0.1400076,51.33,49.8615,70.32609,0.1400038,51.33,24.86149,55.60935,-20.94492,6.732497,-0.8367414,21.09495,-16.08591,4.939024,-25.79986,30.08429,-1.254732,0.2333621,-45.36954,44.89039,-7.567236,27.80507,0.2217112,27.28879,0.14,51.33,-0.1385164,49.80094,-7.117595,27.4515,-24.76748,36.3823,0.2340366,26.36805,-48.92842,54.60119,0.1399962,51.33,-25.13853,55.73265,0.1399924,51.33,-50.13853,70.52139
29,-68.02619,-20.39789,22.86952,74.00584,-53.19821,-0.4062082,48.00677,70.85101,-73.21188,-15.67582,46.84863,87.65193,-51.34469,-1.328796,23.10101,55.45806,-58.53547,-27.78588,0.6294661,64.35941,-33.5803,15.06362,48.79301,60.13413,-46.71113,-5.884315,-1.243627,46.30914,-46.92796,-35.27838,-20.23043,61.86527,-30.41655,12.26308,24.32856,39.71347,-13.13797,30.14251,49.70013,58.48372,-40.27898,-11.34861,-24.77168,48.02457,-26.46607,-42.9329,-32.86601,60.25092,-23.5315,-19.47146,-41.75084,51.43285,-11.13441,29.01286,24.80288,38.39423,0.1400076,51.33,49.8615,70.32787,0.1400038,51.33,24.86149,55.6116,-27.63105,10.23108,-0.4340944,28.21632,-28.94741,10.90218,-25.34397,38.90679,-17.35379,4.286387,-46.48388,49.07515,-11.12098,28.99033,-0.5745105,29.43928,0.14,51.33,-0.1385164,49.80345,-15.57881,31.91679,-25.00084,42.02594,-10.32895,28.6419,-49.56919,57.09747,0.1399962,51.33,-25.13853,55.73489,0.1399924,51.33,-50.13853,70.52317
30,-33.59729,-40.87456,25.56847,58.51883,-22.23928,-18.007,50.01699,57.13961,-39.52035,-36.18853,49.40131,72.45479,-18.24303,-20.86792,25.50625,37.35748,-30.02332,-43.48915,1.014989,52.74515,-7.070006,1.861305,49.94758,49.84232,-18.76926,-21.17125,0.4420615,28.04456,-38.83775,-39.26025,-21.98991,59.09198,-7.64153,1.770154,24.97881,25.40061,-1.281629,26.37198,49.80364,55.38219,-23.14578,-19.50664,-24.11491,38.24445,-54.97252,-27.26952,-36.87019,70.8536,-36.08123,-12.34845,-44.32274,57.68857,-3.515796,26.59378,24.90051,35.2874,0.1400076,51.33,49.8615,70.33224,0.1400038,51.33,24.86149,55.61712,-9.988518,2.445492,0.09804253,8.764578,-11.13079,2.391793,-24.95827,26.53348,-18.78506,5.173951,-48.6006,51.47556,-3.002894,26.44736,-0.09226675,25.00996,0.14,51.33,-0.1385164,49.80961,-3.560824,26.60547,-25.08622,35.42858,-5.697678,27.02608,-50.00264,56.06609,0.1399962,51.33,-25.13853,55.7404,0.1399924,51.33,-50.13853,70.52753
31,31.06422,-43.60519,24.28029,59.54686,28.96576,-17.45406,48.08337,59.06156,43.27383,-38.12364,45.39978,73.98725,20.10942,-20.97766,24.96562,38.87491,24.26184,-45.54303,0.3049441,52.45183,16.82179,4.365372,49.36988,52.07116,20.95429,-20.77837,-0.1558046,30.39762,13.69512,-47.09628,-22.30091,54.52216,12.5386,2.840396,24.83898,27.81473,4.40381,26.69784,49.79241,55.77254,15.01947,-22.04922,-24.40413,36.68438,5.235204,-48.41923,-45.82256,67.19766,2.21961,-23.47801,-45.90105,51.62951,4.37112,26.68859,24.79815,35.57548,0.1400076,51.33,49.8615,70.33368,0.1400038,51.33,24.86149,55.61893,14.36557,3.453297,-0.09094901,14.98912,12.54202,2.815646,-25.02082,27.97444,4.00632,1.323339,-48.46563,48.21751,6.694989,27.25054,-0.1181931,26.80769,0.14,51.33,-0.1385164,49.81163,7.49524,27.43265,-25.10401,36.89436,4.117638,26.65396,-49.89468,55.8167,0.1399962,51.33,-25.13853,55.74221,0.1399924,51.33,-50.13853,70.52896
32,47.28334,-36.8364,24.67739,65.36909,43.89087,-8.961895,46.19629,64.43258,60.31726,-27.88858,44.05054,80.0703,33.16765,-15.99162,24.74207,44.71434,49.55653,-35.12196,-0.250123,61.35415,26.66106,8.999452,48.51674,55.7344,33.98001,-15.56967,-0.396924,37.88896,57.93613,-28.05309,-22.71805,68.72562,20.02626,5.270299,24.72395,31.99655,10.57127,28.61367,49.69513,57.43085,37.96721,-13.09837,-24.95684,47.5871,65.00455,-22.06266,-46.0536,82.94093,43.90061,-8.790407,-48.99131,66.43102,8.328995,27.71469,24.81561,37.02586,0.1400076,51.33,49.8615,70.32977,0.1400038,51.33,24.86149,55.61399,22.17472,6.575752,-0.153716,22.972,23.25449,7.116131,-25.10397,34.68273,27.08821,9.6992,-49.66936,57.038,9.658523,28.21888,-0.1591196,28.57163,0.14,51.33,-0.1385164,49.80612,9.673863,28.21703,-25.16353,37.95195,10.16906,28.43142,-50.13535,57.64687,0.1399962,51.33,-25.13853,55.73728,0.1399924,51.33,-50.13853,70.52506
33,23.30379,-45.77437,24.98939,57.58384,13.19963,-22.5479,49.75579,56.1978,20.83186,-46.44048,49.85972,71.52301,14.79786,-22.17357,24.80563,36.68353,31.78826,-42.64748,1.654609,53.74133,7.428965,1.780425,49.76217,49.86921,19.56025,-20.87891,0.3352214,29.09364,42.14341,-38.0737,-20.63705,60.81135,8.070118,1.909332,24.78044,25.68064,1.982634,26.40512,49.78163,55.42371,27.30004,-17.85305,-23.23949,40.2447,57.37832,-29.05227,-38.34741,75.03713,41.19869,-10.21755,-42.58293,60.03551,2.61831,26.45017,24.78668,35.12674,0.1400076,51.33,49.8615,70.32713,0.1400038,51.33,24.86149,55.61066,9.816788,2.288721,-0.161067,9.727051,14.06218,3.298897,-24.84965,28.30665,24.3892,7.704776,-47.18511,53.18507,3.958367,26.59665,-0.1958761,25.42475,0.14,51.33,-0.1385164,49.8024,4.536846,26.72389,-25.19311,35.81208,9.118597,28.00442,-49.77634,56.89862,0.1399962,51.33,-25.13853,55.73396,0.1399924,51.33,-50.13853,70.52242
34,-18.68127,-46.15312,21.18441,54.47997,-20.39559,-20.73739,46.14843,54.43765,-32.52489,-42.3939,41.84336,67.99998,-7.553832,-23.69261,24.75749,35.28699,-6.246892,-48.3032,-0.7176027,49.22822,-10.87518,2.195914,48.92487,49.62547,-4.239818,-23.0124,-0.6022558,23.91516,-15.48434,-47.33607,-24.09212,55.7002,-6.082098,1.620035,24.64588,24.88431,-4.472808,26.7625,49.82345,55.75169,-11.91159,-22.62107,-24.39008,35.49109,-8.738436,-48.18658,-48.63402,69.23758,-9.099258,-23.13651,-49.44732,55.27868,-4.229198,26.71599,24.82376,35.46666,0.1400076,51.33,49.8615,70.32577,0.1400038,51.33,24.86149,55.60895,-8.646979,1.900857,-0.2212476,8.161057,-9.088439,2.21076,-24.92221,26.04275,-8.15777,1.837758,-49.90351,50.06709,-4.06967,26.47612,-0.08807512,25.26451,0.14,51.33,-0.1385164,49.80049,-4.613137,26.78163,-25.08028,35.73738,-4.504222,26.76835,-50.08624,55.98972,0.1399962,51.33,-25.13853,55.73225,0.1399924,51.33,-50.13853,70.52107
35,38.45404,-40.9971,23.61144,60.93565,18.66933,-21.0148,45.26257,53.06884,25.30065,-45.31054,44.43317,68.37234,31.49834,-16.75962,24.06804,42.68393,36.74938,-41.06177,-1.580255,55.15818,16.26231,3.686515,48.24491,50.36515,30.22052,-16.943,-1.270347,34.36871,20.2205,-44.82782,-19.9941,53.32224,23.07476,6.772383,24.53489,33.41964,10.13063,28.41721,49.60413,56.99732,19.65427,-20.18962,-23.68143,36.68939,-0.1829298,-47.29207,-34.62343,58.94836,2.647779,-23.39026,-42.16717,48.28133,13.24321,30.03566,24.85086,39.80719,0.1400076,51.33,49.8615,70.32593,0.1400038,51.33,24.86149,55.60915,19.96148,5.899652,-0.2495851,19.69129,15.11354,4.372254,-24.56419,28.34453,1.864424,1.362269,-45.55291,45.0787,13.03558,29.91719,-0.3611163,31.04477,0.14,51.33,-0.1385164,49.80071,10.69719,28.6892,-25.21822,38.32893,4.028829,26.64757,-49.4659,55.32597,0.1399962,51.33,-25.13853,55.73244,0.1399924,51.33,-50.13853,70.52122
36,65.90565,-19.36042,25.22818,72.35677,43.18815,-8.91286,50.16531,66.00815,63.64848,-23.5068,49.77495,83.44088,43.50858,-8.642625,25.17757,50.12349,63.03847,-24.55235,1.033759,66.92056,24.41778,7.597069,50.01356,55.25399,42.31194,-10.60376,0.2393294,42.73856,64.37874,-23.96898,-23.93166,72.00283,25.18013,8.333551,24.9916,35.25946,10.72179,28.68338,49.83755,57.37537,44.17384,-8.816058,-24.62981,50.45373,69.25609,-18.8575,-47.73357,85.39677,50.04088,-2.853751,-48.22035,68.62244,12.30928,29.48551,24.90035,39.06324,0.1400076,51.33,49.8615,70.32753,0.1400038,51.33,24.86149,55.61117,25.60183,8.273561,0.0004873723,25.46415,26.0441,8.402735,-24.99543,35.87371,29.43611,11.22991,-49.60685,57.74474,11.93118,29.20345,-0.1507148,29.8416,0.14,51.33,-0.1385164,49.80297,10.46939,28.56363,-25.10064,38.0253,12.16541,29.40623,-50.07793,58.19572,0.1399962,51.33,-25.13853,55.73447,0.1399924,51.33,-50.13853,70.52283
37,43.55787,-37.57191,25.96628,62.57341,25.64041,-19.06258,49.97003,58.74057,45.47381,-34.44757,50.70009,75.72289,27.48088,-18.37738,25.05066,40.81727,46.53797,-36.28547,1.139518,58.40983,14.22995,3.181563,49.72612,51.00919,30.42323,-17.19741,0.184558,34.13937,53.53204,-31.43499,-22.36244,65.20416,16.96697,4.304724,24.95442,29.32306,5.655735,26.94164,49.78687,55.82158,34.82836,-14.55163,-24.27518,43.98143,66.632,-18.09164,-38.94964,78.20501,45.42776,-6.094458,-45.32814,63.39109,6.642353,27.18558,24.8074,35.99274,0.1400076,51.33,49.8615,70.3304,0.1400038,51.33,24.86149,55.61479,17.98918,4.707219,-0.02118964,16.91391,19.18695,4.927321,-25.03139,30.70403,25.33941,8.313205,-49.02749,54.73321,7.054733,27.19411,-0.1491828,26.3632,0.14,51.33,-0.1385164,49.80701,7.761533,27.52464,-25.14198,36.65155,9.670546,28.21399,-50.05887,57.1246,0.1399962,51.33,-25.13853,55.73808,0.1399924,51.33,-50.13853,70.52569
38,-14.5212,-47.56934,24.79978,56.19057,-14.92996,-21.87578,49.12456,55.95834,-23.6087,-45.48469,47.9999,70.68164,-9.261422,-23.05456,24.808,35.5299,-12.40958,-47.86446,-0.1125726,50.16591,-6.230977,1.551734,49.73281,49.73994,-11.17463,-22.89228,-0.1551771,26.28393,-10.39041,-47.9393,-25.02805,55.63553,-5.545402,1.663519,24.72275,25.04948,-2.244447,26.44291,49.79437,55.49104,-5.874615,-23.27186,-24.58643,34.72167,-9.768289,-47.44764,-50.0346,69.97496,-1.730503,-23.6911,-49.23571,54.6548,-4.113508,26.69803,24.86252,35.58089,0.1400076,51.33,49.8615,70.32932,0.1400038,51.33,24.86149,55.61343,-8.433332,2.0585,-0.1051578,8.860846,-6.174396,1.721281,-24.99702,25.47992,-0.7768461,1.286305,-49.40679,48.9349,-4.899962,26.8073,-0.1637044,25.91574,0.14,51.33,-0.1385164,49.80549,-4.679967,26.79567,-25.16238,35.93926,-2.100899,26.43134,-50.05935,55.71383,0.1399962,51.33,-25.13853,55.73672,0.1399924,51.33,-50.13853,70.52462
39,-46.099,-37.32044,24.66159,64.74359,-42.07939,-10.49403,47.49149,64.3615,-54.96941,-32.05144,47.43695,79.68111,-33.04191,-15.90675,24.81363,44.57962,-53.08509,-32.51727,1.104304,62.78708,-26.59066,9.079595,48.87833,55.99302,-36.19419,-14.12142,0.1288367,39.26197,-62.04225,-25.58129,-21.18637,70.75323,-20.83061,5.9103,24.76902,32.59392,-11.13865,29.02404,49.73826,57.76318,-44.19539,-7.991306,-22.75271,50.51764,-69.14249,-20.1819,-44.60569,84.93486,-53.03837,-0.8377792,-44.94214,69.47778,-8.731163,27.96085,24.88274,37.3271,0.1400076,51.33,49.8615,70.32685,0.1400038,51.33,24.86149,55.61031,-21.08564,6.023737,-0.2323064,21.72288,-25.55262,8.546357,-24.72575,36.24407,-33.16381,14.04198,-47.89222,59.50656,-9.715767,28.28963,-0.1945905,28.63544,0.14,51.33,-0.1385164,49.80201,-10.40852,28.66194,-25.18296,38.46386,-14.08436,30.77034,-49.8564,59.37345,0.1399962,51.33,-25.13853,55.73361,0.1399924,51.33,-50.13853,70.52215
40,-25.35834,-44.844,25.63906,57.92398,-11.87921,-22.74414,49.81886,56.00005,-21.67287,-45.83454,50.3465,71.66692,-15.12959,-21.97509,25.03815,36.7847,-29.77575,-43.44027,1.089036,53.12274,-6.336118,1.62884,49.77835,49.70499,-18.21914,-21.2903,0.2975016,28.41987,-38.14272,-39.82242,-22.18474,59.73925,-7.882137,1.955253,24.88007,25.66626,-2.523645,26.47407,49.83012,55.51504,-23.57302,-19.36343,-24.05187,38.97156,-49.51203,-33.44135,-43.53891,74.01162,-32.38141,-15.33917,-47.09247,59.04068,-2.187318,26.44268,24.83219,35.10882,0.1400076,51.33,49.8615,70.32556,0.1400038,51.33,24.86149,55.60869,-9.123851,2.188306,-0.08807273,8.863837,-11.89941,2.730761,-24.87625,27.2008,-17.28625,4.479291,-49.22883,51.84515,-3.135959,26.45748,-0.1435844,25.14159,0.14,51.33,-0.1385164,49.8002,-3.755839,26.64045,-25.13616,35.59869,-5.515214,26.98143,-50.06306,56.17523,0.1399962,51.33,-25.13853,55.73199,0.1399924,51.33,-50.13853,70.52087
41,-43.26657,-38.56816,23.01632,62.41631,-17.71793,-20.34118,38.29943,46.75338,-19.69529,-43.95631,29.53146,56.75945,-36.8988,-13.83871,23.30902,45.503,-37.47522,-39.72605,-1.609006,54.80146,-15.24673,3.80652,44.24751,46.34061,-32.1486,-15.33504,-1.928502,35.50937,-16.69966,-43.42225,-15.19296,49.31321,-27.88668,9.457939,23.48315,36.8213,-11.73588,29.35894,48.69266,57.0168,-18.6894,-19.70483,-22.53115,35.30514,8.361664,-41.5025,-18.11619,46.50353,4.15524,-21.55037,-33.84361,40.41006,-16.4827,32.70553,24.372,42.68239,0.1400076,51.33,49.8615,70.32608,0.1400038,51.33,24.86149,55.60934,-21.91167,7.075716,-0.6775064,22.11453,-16.30036,4.957913,-25.23445,29.72683,-1.106412,0.3820751,-44.5596,44.07499,-9.243238,28.58296,0.1041775,28.52092,0.14,51.33,-0.1385164,49.80092,-9.029033,28.1342,-24.89342,37.36158,-0.5678001,26.39181,-48.77799,54.47913,0.1399962,51.33,-25.13853,55.73263,0.1399924,51.33,-50.13853,70.52138
42,-68.11922,-20.51158,23.07531,74.18911,-52.51954,-1.264492,48.36592,70.6192,-72.14742,-17.10657,47.49879,87.41238,-51.48997,-1.328498,23.39478,55.71469,-58.20496,-27.98179,1.028243,64.15904,-32.82968,14.11788,49.07208,59.74251,-47.00055,-5.777947,-1.013619,46.57734,-46.11272,-35.57018,-19.52492,61.20728,-30.61641,12.35022,24.47101,39.97532,-12.93901,30.01942,49.72884,58.40536,-39.53458,-11.67753,-24.13677,47.17918,-25.56678,-43.28609,-32.00324,59.66665,-22.28659,-19.68812,-40.69138,50.1239,-11.21458,29.06091,24.80312,38.45193,0.1400076,51.33,49.8615,70.32784,0.1400038,51.33,24.86149,55.61157,-29.20056,11.67512,-0.4782991,30.18134,-29.03273,10.95981,-25.3426,38.98438,-17.24346,4.148758,-46.304,48.86102,-11.3969,29.1979,-0.5309791,29.73252,0.14,51.33,-0.1385164,49.80341,-15.69567,32.01497,-25.00405,42.14199,-10.51023,28.7301,-49.56757,57.17035,0.1399962,51.33,-25.13853,55.73486,0.1399924,51.33,-50.13853,70.52314
43,-57.00291,-27.58026,21.68841,66.24863,-40.92126,-10.79564,48.05854,63.25474,-63.92799,-20.11082,44.52058,79.64227,-36.87089,-12.91425,23.48516,44.79937,-49.67939,-33.99664,-1.321229,59.70369,-24.03865,7.609833,49.21914,54.35462,-32.85587,-15.50058,-0.9693231,35.64083,-50.36315,-32.8106,-26.2823,65.06846,-20.40168,5.872535,24.48177,31.276,-9.651127,28.32748,49.69637,56.89719,-32.69114,-14.85786,-25.96025,43.63345,-63.59479,-18.51947,-41.85515,77.51153,-42.59448,-5.925646,-47.00391,62.82644,-7.9989,27.69147,24.76385,36.60653,0.1400076,51.33,49.8615,70.33092,0.1400038,51.33,24.86149,55.61545,-16.95098,4.278646,-0.2278261,16.04296,-16.88518,4.486733,-25.58251,29.95238,-22.44024,8.625917,-49.59877,54.1717,-6.722327,27.08857,-0.1515173,26.23872,0.14,51.33,-0.1385164,49.80775,-5.516708,26.98421,-25.12234,35.93692,-5.351933,26.93523,-50.06711,56.06097,0.1399962,51.33,-25.13853,55.73874,0.1399924,51.33,-50.13853,70.52621
44,10.20394,-47.95987,23.84367,55.1307,8.729379,-22.96656,49.25327,55.15073,13.47364,-47.80574,48.62614,69.92616,6.320038,-23.24402,24.37074,34.67405,-0.2987053,-48.11375,0.7453859,48.65487,1.652481,1.008165,49.58549,49.15811,3.929608,-23.51558,-0.2545931,24.54331,-11.5586,-47.0313,-21.55292,53.2143,2.509307,1.468184,24.56455,24.32236,0.7761568,26.34034,49.75122,55.3486,-6.560683,-22.51057,-22.92303,32.81952,-27.25029,-44.53745,-41.16914,66.27342,-21.12103,-20.15971,-42.93675,51.42435,3.319866,26.53093,24.88678,35.3969,0.1400076,51.33,49.8615,70.33526,0.1400038,51.33,24.86149,55.62092,5.38201,1.656067,-0.2632722,5.949854,-0.3355278,1.632976,-24.69772,24.21489,-13.51858,3.476893,-45.85855,47.09106,4.117096,26.62747,-0.2260429,25.6112,0.14,51.33,-0.1385164,49.81385,3.012219,26.50705,-25.20176,35.56334,-2.734988,26.49704,-49.62648,55.30553,0.1399962,51.33,-25.13853,55.74419,0.1399924,51.33,-50.13853,70.53053
45,49.09158,-35.68175,24.69581,66.0588,45.77042,-7.285472,45.48687,65.00871,62.71149,-25.69739,43.13501,80.66271,34.24292,-15.34107,24.82225,45.33033,48.46396,-35.90134,-0.3528947,60.93668,28.09572,10.19168,48.10881,56.27744,33.77325,-15.67774,-0.3267679,37.74892,56.64292,-29.56721,-23.10501,68.42353,20.41486,5.483289,24.81996,32.34562,10.98305,28.80819,49.67816,57.59008,37.85413,-13.03302,-24.8536,47.42343,63.00619,-24.92082,-46.90501,82.70667,44.26798,-8.311301,-48.67914,66.37997,8.128916,27.64201,24.86579,36.96012,0.1400076,51.33,49.8615,70.32977,0.1400038,51.33,24.86149,55.61399,21.80873,6.366854,-0.1305112,22.56702,22.71007,6.857533,-25.10071,34.26867,28.15268,10.78997,-49.18061,57.31479,9.650173,28.20359,-0.1383228,28.55421,0.14,51.33,-0.1385164,49.80612,9.038797,27.97096,-25.13419,37.59289,9.971966,28.33774,-50.0978,57.53402,0.1399962,51.33,-25.13853,55.73728,0.1399924,51.33,-50.13853,70.52506
46,28.75342,-44.40311,24.70275,58.83255,19.31922,-21.15154,49.75286,57.40972,29.29025,-44.22666,49.69701,72.95361,19.60655,-21.0521,24.75292,38.20232,36.52436,-41.07776,1.136226,55.47089,11.09828,2.453423,49.797,50.61181,23.62029,-19.68789,0.1557074,31.16961,45.60447,-36.48239,-21.69402,62.65032,11.7058,2.667652,24.81821,27.1321,3.181905,26.52011,49.76777,55.5261,29.82794,-16.91425,-23.90021,41.95979,61.49246,-25.09936,-37.34235,76.30788,43.64468,-8.242733,-42.86068,61.60445,4.299349,26.67624,24.78914,35.46776,0.1400076,51.33,49.8615,70.32713,0.1400038,51.33,24.86149,55.61067,13.1049,3.082015,-0.1391868,13.09333,15.93725,3.835501,-25.06725,29.51539,26.07855,8.97933,-47.33081,54.28057,5.832481,27.0046,-0.1818232,26.19668,0.14,51.33,-0.1385164,49.80241,5.535286,26.91969,-25.18356,36.09114,9.629394,28.20344,-49.86042,57.15141,0.1399962,51.33,-25.13853,55.73396,0.1399924,51.33,-50.13853,70.52243
47,-18.69212,-45.88861,22.13046,54.63013,-17.78059,-21.39359,47.58522,55.01757,-29.77368,-42.87823,44.43386,68.68742,-6.610496,-23.91109,25.0567,35.4608,-7.53211,-48.4595,-0.1430406,49.55487,-10.97512,2.623125,48.95223,49.68587,-4.076285,-23.30898,-0.5103316,24.17806,-8.15386,-48.33202,-25.1179,55.47759,-5.965466,1.518067,24.62153,24.83121,-4.361907,26.73666,49.73475,55.65274,-8.338341,-23.24363,-25.06754,35.36913,-2.351739,-48.44679,-49.47118,69.50525,-2.903471,-23.45658,-49.72359,55.00024,-3.754829,26.63211,24.74282,35.29858,0.1400076,51.33,49.8615,70.32577,0.1400038,51.33,24.86149,55.60894,-8.355443,1.807199,-0.2593622,7.864173,-7.016695,1.721481,-25.16812,25.62863,-3.82606,1.524317,-49.96468,49.611,-3.888426,26.40795,-0.1793608,25.16999,0.14,51.33,-0.1385164,49.80049,-4.140966,26.70474,-25.17856,35.69447,-2.875726,26.51632,-50.12502,55.80417,0.1399962,51.33,-25.13853,55.73224,0.1399924,51.33,-50.13853,70.52107
48,21.39074,-46.31549,21.55914,55.64744,3.613614,-23.30097,42.07844,48.22146,1.251801,-47.76234,36.68932,60.55543,19.41552,-21.18001,22.45816,36.43584,24.72703,-45.01936,-3.511466,51.7598,5.152057,1.332842,46.01852,45.7779,24.07394,-19.78442,-2.079949,31.19003,2.031259,-43.53389,-14.6581,46.44579,16.6199,3.970479,23.7705,28.5008,6.102242,27.06165,49.20282,55.46959,8.05718,-20.31929,-21.26051,30.62013,-21.57366,-38.60172,-22.93213,50.23108,-11.98499,-19.1063,-36.31531,42.79462,10.41111,28.54544,24.62226,37.79131,0.1400076,51.33,49.8615,70.32568,0.1400038,51.33,24.86149,55.60883,19.10742,5.720884,-1.046239,18.94218,12.24055,3.815377,-25.89109,28.16066,-1.076161,0.7524735,-46.82259,46.34272,5.338094,26.51534,0.1174527,25.48491,0.14,51.33,-0.1385164,49.80036,3.790247,26.61235,-24.8316,35.3255,-0.3182253,26.34219,-49.55162,55.14544,0.1399962,51.33,-25.13853,55.73213,0.1399924,51.33,-50.13853,70.52098
